date,MVRV,txs_count,daily_active_adds,mean_hash_rate,gwei,30_volat,google_trends,net_outflow,closing_price
2019-03-14,0.0016,0.0010,0.0302,0.0098,-0.0557,-0.0003,0.0000,-2.6015,0.0013
2019-03-15,0.0323,-0.0363,-0.0775,0.0038,-0.0033,0.0072,0.0000,-0.0052,0.0327
2019-03-16,0.0356,-0.0883,0.0388,0.0320,-0.0574,0.0073,0.0000,-1.9039,0.0371
2019-03-17,-0.0166,-0.0185,0.0506,-0.0101,0.4039,0.0045,0.0000,-0.1213,-0.0177
2019-03-18,-0.0079,0.1598,-0.0653,-0.0170,12.4372,0.0008,0.0000,-7.6157,-0.0078
2019-03-19,0.0065,0.1080,0.0050,-0.0321,-0.9330,-0.0620,0.0000,-0.6726,0.0063
2019-03-20,0.0051,-0.0088,-0.0120,0.0418,-0.0714,-0.0705,0.0000,-0.8932,0.0055
2019-03-21,-0.0279,-0.0190,-0.0949,-0.0187,0.1417,0.0084,0.0000,10.7665,-0.0296
2019-03-22,0.0133,0.0168,0.0433,-0.0052,-0.0950,-0.0086,0.0000,-2.1123,0.0097
2019-03-23,0.0046,-0.1064,-0.0254,-0.0008,-0.1264,-0.0053,0.0000,-1.4238,0.0043
2019-03-24,-0.0071,-0.0226,0.0816,0.0072,0.0009,-0.0074,-0.3333,-1.5884,-0.0077
2019-03-25,-0.0155,0.1814,0.1278,-0.0024,0.1405,-0.0613,-0.3333,-1.0083,-0.0172
2019-03-26,0.0012,-0.0303,-0.0624,-0.0375,0.0407,-0.3495,-0.3333,261.5902,0.0005
2019-03-27,0.0431,-0.0049,-0.0467,-0.0028,0.0411,0.0494,-0.3333,-1.2702,0.0454
2019-03-28,-0.0127,0.0134,0.0549,-0.0053,-0.1029,-0.0021,-0.3333,-1.2576,-0.0135
2019-03-29,0.0345,0.0094,-0.0699,0.0084,0.0311,0.0282,-0.3333,18.7984,0.0366
2019-03-30,0.0000,0.0431,-0.0322,-0.0410,-0.1720,0.0000,-0.3333,-1.6624,-0.0018
2019-03-31,-0.0056,-0.0325,-0.0318,0.0096,0.0139,0.0015,1.0000,0.0047,-0.0058
2019-04-01,0.0047,0.0640,0.2259,0.0517,0.1889,-0.0127,1.0000,-0.3235,0.0001
2019-04-02,0.1632,0.1037,0.1370,-0.0171,0.1040,0.4971,1.0000,13.4103,0.1711
2019-04-03,-0.0295,-0.0162,-0.0486,-0.0073,0.2111,-0.0035,1.0000,-0.4866,-0.0316
2019-04-04,-0.0140,-0.0979,-0.1167,0.0287,-0.1826,-0.0647,1.0000,-0.7267,-0.0148
2019-04-05,0.0491,-0.0766,0.0264,0.0041,-0.1366,0.0267,1.0000,-1.0328,0.0511
2019-04-06,-0.0057,-0.1011,-0.0296,0.0158,-0.0916,-0.0014,1.0000,83.0848,-0.0032
2019-04-07,0.0514,0.0248,0.0183,-0.0070,0.0533,0.0108,-0.2500,-1.7030,0.0547
2019-04-08,0.0343,0.1660,0.0435,-0.0044,0.1063,0.0041,-0.2500,0.0956,0.0362
2019-04-09,-0.0252,-0.0166,-0.0103,0.0126,-0.0397,0.0131,-0.2500,-0.2434,-0.0267
2019-04-10,0.0071,0.0261,0.0137,0.0182,0.2673,-0.0137,-0.2500,-1.2001,0.0086
2019-04-11,-0.0641,0.0815,0.0458,-0.0025,-0.1808,0.0762,-0.2500,4.2247,-0.0672
2019-04-12,-0.0030,-0.0470,0.0204,-0.0024,-0.0661,-0.0027,-0.2500,-0.4454,-0.0040
2019-04-13,-0.0028,-0.1159,-0.0958,0.0213,-0.0874,0.0012,-0.2500,0.6973,-0.0046
2019-04-14,0.0225,-0.1029,-0.1523,0.0059,-0.0248,-0.0041,0.0000,-0.1828,0.0237
2019-04-15,-0.0424,0.1288,0.1995,0.0000,0.0220,0.0189,0.0000,-1.1356,-0.0444
2019-04-16,0.0368,0.0553,-0.0378,-0.0192,0.0158,0.0053,0.0000,-12.0595,0.0380
2019-04-17,-0.0015,0.0387,0.0872,-0.0215,0.0452,-0.0015,0.0000,-1.3889,-0.0018
2019-04-18,0.0400,0.0231,0.0546,-0.0012,0.0586,0.0133,0.0000,-1.1813,0.0432
2019-04-19,0.0004,-0.0064,0.0337,0.0215,-0.0751,0.0005,0.0000,26.2654,0.0006
2019-04-20,-0.0039,-0.0092,0.0973,-0.0166,-0.1856,-0.0141,0.0000,-1.1374,-0.0025
2019-04-21,-0.0172,-0.0810,-0.1662,0.0170,0.0574,0.0078,0.0000,0.8536,-0.0189
2019-04-22,0.0121,0.1396,0.0889,0.0093,0.1306,-0.0001,0.0000,-1.6118,0.0095
2019-04-23,-0.0027,0.0138,0.0634,-0.0252,0.0446,-0.0012,0.0000,-0.7151,-0.0037
2019-04-24,-0.0312,-0.0828,-0.0331,-0.0078,0.0816,0.0122,0.0000,-10.7205,-0.0339
2019-04-25,-0.0741,0.0178,-0.1314,0.0099,-0.1329,0.0783,0.0000,-1.4470,-0.0793
2019-04-26,0.0072,-0.0290,0.0292,-0.0031,0.1489,-0.0149,0.0000,20.0881,0.0060
2019-04-27,0.0173,-0.1488,-0.1605,0.0282,-0.2036,-0.0009,0.0000,-0.9198,0.0181
2019-04-28,-0.0141,0.0547,-0.0070,-0.0181,-0.0243,-0.0064,0.0000,-1.7096,-0.0159
2019-04-29,-0.0042,0.0598,0.0709,0.0211,0.1018,0.0003,0.0000,-3.3839,-0.0046
2019-04-30,0.0456,0.1253,0.0651,0.0057,-0.0229,0.0173,0.0000,-0.9231,0.0485
2019-05-01,-0.0101,-0.0056,-0.0040,0.0036,-0.0329,0.0018,0.0000,19.8428,-0.0107
2019-05-02,0.0067,-0.1101,-0.0873,-0.0095,3.1364,-0.2539,0.0000,-0.7206,0.0061
2019-05-03,0.0329,0.0712,0.0339,-0.0213,-0.7283,0.0024,0.0000,0.1743,0.0346
2019-05-04,-0.0153,-0.0708,-0.0664,0.0563,-0.0822,0.0007,0.0000,-0.9230,-0.0161
2019-05-05,-0.0031,0.0226,0.0174,-0.0153,-0.0391,-0.0408,0.0000,15.4659,-0.0034
2019-05-06,0.0621,0.1077,0.0820,-0.0253,0.0919,0.0677,0.0000,-3.5478,0.0655
2019-05-07,-0.0117,-0.0680,-0.0179,0.0199,0.1881,-0.0420,0.0000,0.2500,-0.0117
2019-05-08,-0.0028,0.0438,-0.0014,-0.0153,-0.1267,-0.0233,0.0000,-1.1321,-0.0029
2019-05-09,0.0038,0.0458,0.0132,0.0044,-0.0320,-0.0108,0.0000,-2.3024,0.0041
2019-05-10,0.0113,0.0255,0.1030,0.0080,0.0706,0.0012,0.0000,0.2061,0.0116
2019-05-11,0.1502,0.0076,0.0337,0.0059,-0.0424,0.2514,0.0000,10.9421,0.1590
2019-05-12,-0.0586,-0.0357,-0.1053,0.0177,-0.0064,0.0529,1.0000,-0.8075,-0.0622
2019-05-13,0.0392,0.0599,0.1183,-0.0160,0.2634,0.0155,1.0000,-0.9443,0.0462
2019-05-14,0.1036,0.0950,0.1091,0.0390,-0.0256,0.0949,1.0000,-22.4533,0.1143
2019-05-15,0.1290,0.0202,0.0392,0.0114,0.2202,0.0901,1.0000,-0.2396,0.1414
2019-05-16,0.0367,0.0715,0.0812,-0.0198,0.2906,0.0082,1.0000,-4.5387,0.0575
2019-05-17,-0.0770,-0.1078,-0.1044,0.0590,-0.1330,0.0620,1.0000,1.5409,-0.0802
2019-05-18,-0.0272,-0.0924,-0.1107,0.0162,-0.1924,0.0051,1.0000,-1.1201,-0.0306
2019-05-19,0.1064,0.0231,0.0391,-0.0243,-0.0451,0.0553,-0.3333,-1.9645,0.1155
2019-05-20,-0.0335,0.1432,0.0025,-0.0157,0.1052,0.0124,-0.3333,-1.0569,-0.0365
2019-05-21,0.0144,-0.0551,0.1166,-0.0179,-0.1658,-0.0054,-0.3333,10.6236,0.0174
2019-05-22,-0.0439,0.0745,-0.1059,0.0119,0.2695,0.0202,-0.3333,0.8164,-0.0478
2019-05-23,0.0046,-0.0305,0.0265,-0.0175,-0.1198,-0.0010,-0.3333,-0.4764,0.0053
2019-05-24,0.0110,0.0677,0.0319,-0.0116,0.0408,-0.0117,-0.3333,0.6590,0.0122
2019-05-25,0.0112,-0.0709,-0.0777,0.0257,-0.1941,-0.0520,-0.3333,-0.4907,0.0123
2019-05-26,0.0601,-0.0915,-0.0131,-0.0159,-0.1106,0.0112,0.0000,-1.8443,0.0651
2019-05-27,0.0135,0.2341,0.1334,0.0291,0.3626,0.0000,0.0000,4.2298,0.0161
2019-05-28,-0.0053,-0.0331,-0.0324,-0.0299,0.0279,-0.0037,0.0000,-0.6106,-0.0051
2019-05-29,-0.0106,0.0406,-0.0088,0.0710,0.0985,0.0007,0.0000,-0.6232,-0.0070
2019-05-30,-0.0524,-0.0587,0.0165,-0.0241,0.0453,0.0267,0.0000,-5.7464,-0.0558
2019-05-31,0.0375,-0.0238,0.1317,0.0068,-0.0857,0.0011,0.0000,1.5864,0.0483
2019-06-01,-0.0060,0.0989,0.2741,-0.0115,-0.1494,0.0021,0.0000,-0.6974,-0.0054
2019-06-02,0.0169,-0.0688,-0.1444,0.0217,-0.1974,-0.0016,-0.2500,-0.2359,0.0182
2019-06-03,-0.0688,-0.0021,-0.0961,-0.0503,0.2586,0.0364,-0.2500,-1.3084,-0.0700
2019-06-04,-0.0416,0.0032,-0.0813,0.0162,0.0510,0.0174,-0.2500,-6.8013,-0.0462
2019-06-05,0.0273,-0.1038,-0.1004,-0.0236,0.0272,-0.0116,-0.2500,-1.0472,0.0287
2019-06-06,0.0013,0.0318,0.2731,0.0466,-0.1323,-0.0026,-0.2500,7.7373,0.0047
2019-06-07,0.0099,-0.0805,-0.2480,-0.0078,0.0605,-0.0012,-0.2500,-1.1088,0.0111
2019-06-08,-0.0196,0.3088,-0.1112,-0.0267,0.3183,0.0059,-0.2500,16.3498,-0.0224
2019-06-09,-0.0481,-0.2790,0.2840,-0.0146,-0.3410,0.0230,0.0000,0.7738,-0.0555
2019-06-10,0.0592,0.3464,-0.0843,0.0155,0.5942,-0.0804,0.0000,-1.9685,0.0680
2019-06-11,-0.0034,-0.0349,0.1741,-0.0062,-0.1846,-0.0293,0.0000,-1.1863,-0.0038
2019-06-12,0.0514,-0.0746,0.2592,-0.0060,-0.3005,0.0048,0.0000,0.2242,0.0564
2019-06-13,-0.0173,-0.1289,-0.2501,-0.0081,0.1676,-0.0591,0.0000,-8.3397,-0.0166
2019-06-14,0.0328,0.1008,-0.0247,0.0015,0.1607,-0.1104,0.0000,-1.4454,0.0369
2019-06-15,0.0149,0.1376,-0.0610,-0.0037,0.1480,-0.0238,0.0000,-0.8413,0.0162
2019-06-16,0.0024,-0.0532,0.3434,0.0084,-0.2948,-0.0680,0.6667,-3.4155,0.0029
2019-06-17,0.0114,0.0620,-0.2367,0.0004,0.5355,-0.0120,0.6667,-3.4718,0.0143
2019-06-18,-0.0340,-0.0996,0.1187,0.0003,-0.2159,-0.1092,0.6667,0.0289,-0.0366
2019-06-19,0.0156,0.0424,-0.1248,0.0162,0.0714,-0.0151,0.6667,-0.9460,0.0199
2019-06-20,0.0085,0.1117,-0.0552,-0.0110,0.2655,-0.0019,0.6667,-7.3131,0.0119
2019-06-21,0.0735,-0.2106,0.2462,-0.0141,-0.3150,0.0401,0.6667,3.4236,0.0835
2019-06-22,0.0363,-0.0251,-0.0289,0.0064,-0.0040,0.0170,0.6667,0.2330,0.0446
2019-06-23,-0.0051,0.0203,-0.1051,0.0077,-0.0134,0.0015,0.2000,-0.0950,-0.0047
2019-06-24,0.0088,0.0467,0.0718,0.0287,0.1115,-0.0002,0.2000,-0.6554,0.0106
2019-06-25,0.0143,0.1514,-0.0367,0.0060,0.2858,-0.0380,0.2000,-1.0708,0.0206
2019-06-26,0.0450,-0.0897,0.1097,0.0424,-0.0117,0.0299,0.2000,-40.5265,0.0565
2019-06-27,-0.1107,-0.0406,-0.0813,-0.0116,0.1267,0.2054,0.2000,-1.4224,-0.1222
2019-06-28,0.0465,0.2334,-0.0878,-0.0169,-0.1315,0.0205,0.2000,1.9154,0.0554
2019-06-29,0.0256,-0.2697,-0.0473,0.0354,-0.1608,-0.0294,0.2000,-0.5560,0.0294
2019-06-30,-0.0796,-0.0646,-0.1132,-0.0026,0.0787,0.0592,-0.1667,-1.0653,-0.0844
2019-07-01,0.0092,0.3878,0.1264,-0.0090,0.2084,-0.0004,-0.1667,0.3773,0.0075
2019-07-02,-0.0104,-0.0598,0.2336,0.0102,-0.1935,-0.0002,-0.1667,1.3767,-0.0112
2019-07-03,0.0353,-0.1585,-0.0307,-0.0282,-0.1433,-0.0377,-0.1667,2.0913,0.0395
2019-07-04,-0.0515,-0.0076,-0.0274,-0.0070,-0.0828,0.0166,-0.1667,-1.4648,-0.0615
2019-07-05,0.0135,0.1359,-0.1137,0.0039,0.2122,-0.0035,-0.1667,1.9516,0.0154
2019-07-06,-0.0018,-0.1119,-0.0036,0.0277,-0.0564,0.0004,-0.1667,-0.9800,-0.0020
2019-07-07,0.0619,-0.2281,-0.0281,-0.0050,-0.2118,0.0270,1.0000,-48.7351,0.0659
2019-07-08,0.0171,0.3912,0.0839,-0.0166,0.3813,-0.0052,1.0000,0.6030,0.0233
2019-07-09,-0.0074,-0.0467,0.0486,0.0281,-0.1308,-0.0299,1.0000,-0.5694,-0.0159
2019-07-10,-0.0586,-0.0465,-0.0118,-0.0017,-0.0790,0.0162,1.0000,-2.2834,-0.0636
2019-07-11,-0.0762,0.3249,-0.0974,0.0233,0.4349,0.0504,1.0000,-2.3816,-0.0734
2019-07-12,0.0294,-0.2552,0.0960,-0.0008,-0.2148,-0.0144,1.0000,-3.2747,0.0312
2019-07-13,-0.0247,-0.1915,-0.1632,0.0016,-0.1590,0.0034,1.0000,-1.0106,-0.0260
2019-07-14,-0.1345,0.0446,0.0353,0.0235,0.2480,0.1524,0.4000,-3.9902,-0.1427
2019-07-15,0.0064,0.2116,0.2110,-0.0190,-0.0103,-0.0023,0.4000,-0.2939,0.0011
2019-07-16,-0.1254,0.3498,-0.2551,-0.0393,0.5334,0.1046,0.4000,22.1345,-0.1369
2019-07-17,0.0626,-0.1727,0.1639,0.0311,-0.1374,0.0185,0.4000,-1.2388,0.0599
2019-07-18,0.0755,-0.1954,-0.0117,0.0145,-0.3085,0.0252,0.4000,1.3985,0.0773
2019-07-19,-0.0253,0.2211,-0.0409,-0.0367,0.3147,-0.0007,0.4000,-1.6012,-0.0273
2019-07-20,0.0420,-0.2838,-0.0088,0.0310,-0.3175,0.0087,0.4000,-0.0314,0.0436
2019-07-21,-0.0217,-0.1056,-0.0322,-0.0242,0.0540,-0.0317,-0.7857,-1.3957,-0.0217
2019-07-22,-0.0343,0.2264,0.1692,-0.0050,-0.0270,-0.0094,-0.7857,-1.4392,-0.0384
2019-07-23,-0.0200,-0.0529,-0.1105,0.0154,0.1077,0.0002,-0.7857,0.4270,-0.0214
2019-07-24,0.0210,0.4951,-0.0904,0.0004,0.3987,0.0026,-0.7857,-0.5877,0.0211
2019-07-25,0.0126,0.0470,0.0080,-0.0140,-0.0469,-0.0020,-0.7857,-5.9471,0.0129
2019-07-26,0.0002,-0.3259,0.1609,0.0020,-0.2841,-0.0207,-0.7857,0.7750,-0.0012
2019-07-27,-0.0553,-0.0977,-0.1105,0.0333,-0.0694,-0.0568,-0.7857,-1.7796,-0.0580
2019-07-28,0.0206,-0.0087,0.0463,-0.0105,-0.0921,-0.0178,0.0000,-0.3810,0.0207
2019-07-29,-0.0004,0.1821,0.0402,-0.0118,0.1429,-0.0090,0.0000,1.9333,-0.0004
2019-07-30,-0.0035,0.0573,0.0890,0.0274,0.0471,-0.0325,0.0000,-2.2930,-0.0038
2019-07-31,0.0360,-0.0440,-0.1138,-0.0288,0.0118,0.0119,0.0000,-0.9221,0.0384
2019-08-01,0.0037,0.2826,-0.0841,-0.0220,0.3949,0.0002,0.0000,134.8484,-0.0034
2019-08-02,0.0017,-0.1246,0.1104,0.0264,-0.1910,-0.0134,0.0000,-1.1308,0.0014
2019-08-03,0.0184,0.0198,-0.1316,0.0141,0.1885,-0.0127,0.0000,-0.5643,0.0191
2019-08-04,0.0042,-0.2736,0.1603,0.0148,-0.4091,-0.0025,0.0000,2.1540,0.0043
2019-08-05,0.0398,0.2623,0.1125,0.0104,0.1730,0.0150,0.0000,-4.8132,0.0427
2019-08-06,-0.0268,0.0189,0.0339,0.0021,-0.0037,-0.0297,0.0000,-0.8087,-0.0283
2019-08-07,-0.0002,0.0142,-0.1028,0.0066,-0.0351,-0.0063,0.0000,-0.8378,0.0014
2019-08-08,-0.0219,-0.0670,-0.0154,-0.0106,0.1037,0.0010,0.0000,17.9427,-0.0243
2019-08-09,-0.0446,0.0419,0.0651,-0.0052,0.0253,-0.0097,0.0000,-1.1160,-0.0487
2019-08-10,-0.0147,-0.1258,-0.0334,0.0259,-0.0810,-0.0294,0.0000,-1.4005,-0.0166
2019-08-11,0.0433,-0.0767,-0.0690,-0.0208,-0.0494,0.0092,0.0000,0.1890,0.0459
2019-08-12,-0.0200,0.2239,0.1915,0.0141,0.1101,-0.0009,0.0000,-2.1798,-0.0223
2019-08-13,-0.0114,-0.0200,-0.0784,-0.0032,0.4629,-0.1655,0.0000,-0.4318,-0.0113
2019-08-14,-0.0992,0.0544,-0.0037,-0.0098,-0.3566,0.1082,0.0000,-0.6350,-0.1065
2019-08-15,0.0095,-0.0646,-0.0528,0.0058,0.1670,-0.1794,0.0000,24.6185,0.0088
2019-08-16,-0.0070,0.0432,0.0695,-0.0082,-0.1437,-0.0449,0.0000,-1.0169,-0.0130
2019-08-17,0.0004,-0.1082,-0.1077,0.0301,-0.1276,-0.0876,0.0000,-16.4126,-0.0002
2019-08-18,0.0480,-0.0216,-0.0233,-0.0387,0.0440,0.0370,0.0000,-0.3476,0.0494
2019-08-19,0.0405,0.1550,0.0418,-0.0038,0.2506,-0.0029,0.0000,-3.4356,0.0414
2019-08-20,-0.0287,0.0125,0.0329,-0.0071,-0.0049,0.0053,0.0000,-1.2962,-0.0298
2019-08-21,-0.0492,-0.0028,0.0376,-0.0041,0.1752,0.0171,0.0000,-1.0714,-0.0520
2019-08-22,0.0264,0.0077,-0.0349,-0.0295,-0.0873,0.0094,0.0000,17.5724,0.0273
2019-08-23,0.0152,-0.0052,0.0240,0.0255,-0.0573,-0.0032,0.0000,1.0081,0.0158
2019-08-24,-0.0164,-0.0669,-0.0485,-0.0161,-0.0693,-0.0012,0.0000,-0.2507,-0.0180
2019-08-25,-0.0229,-0.0102,-0.0084,0.0107,0.0699,0.0056,0.0000,-1.3196,-0.0251
2019-08-26,0.0122,0.1087,0.0475,0.0050,0.2362,-0.0398,0.0000,-0.2687,0.0121
2019-08-27,-0.0060,-0.0036,-0.0029,-0.0335,-0.1433,-0.0083,0.0000,-2.3014,-0.0089
2019-08-28,-0.0689,-0.0346,-0.0165,0.0116,0.0030,0.0736,0.0000,-9.9787,-0.0733
2019-08-29,-0.0217,0.0027,0.0181,0.0359,0.0194,0.0047,0.0000,-1.0549,-0.0256
2019-08-30,-0.0003,-0.0152,-0.0647,0.0033,-0.0193,-0.0272,0.0000,5.7744,-0.0022
2019-08-31,0.0235,-0.0469,-0.0227,-0.0097,-0.0410,0.0125,0.0000,-1.6218,0.0226
2019-09-01,-0.0049,0.0154,-0.0216,-0.0087,0.0466,-0.0011,0.0000,-2.0529,-0.0056
2019-09-02,0.0423,0.0975,0.1587,0.0117,0.0807,0.0237,0.0000,-0.3458,0.0430
2019-09-03,0.0066,-0.0083,-0.0513,0.0086,-0.0630,-0.0002,0.0000,18.2024,0.0037
2019-09-04,-0.0235,-0.0490,-0.0240,-0.0219,-0.0083,-0.0292,0.0000,-1.2722,-0.0251
2019-09-05,-0.0006,0.0776,0.1026,0.0132,0.2525,-0.0044,0.0000,-0.8599,-0.0011
2019-09-06,-0.0280,-0.0018,-0.0184,-0.0368,-0.0014,0.0050,0.0000,0.9331,-0.0304
2019-09-07,0.0515,-0.1185,-0.1122,0.0538,-0.0471,0.0455,0.0000,-1.2892,0.0535
2019-09-08,0.0180,-0.0034,-0.0159,-0.0011,0.0505,-0.0169,0.0000,5.9322,0.0186
2019-09-09,-0.0011,0.1205,0.1322,-0.0130,0.1060,-0.0018,0.0000,-1.0478,-0.0012
2019-09-10,-0.0088,-0.0858,-0.0632,0.0006,0.0691,-0.0329,0.0000,92.3681,-0.0099
2019-09-11,-0.0067,0.0198,-0.0053,0.0082,-0.0253,-0.0038,0.0000,-0.5212,-0.0086
2019-09-12,0.0165,0.0261,0.0204,0.0290,0.0712,0.0055,0.0000,-1.2425,0.0157
2019-09-13,0.0043,-0.1385,-0.1014,-0.0225,-0.0381,-0.1835,0.0000,-4.3385,0.0037
2019-09-14,0.0373,0.0080,0.0028,0.0201,0.0380,0.0290,0.0000,-1.4973,0.0390
2019-09-15,0.0040,0.0087,0.0237,-0.0093,-0.0259,-0.0032,0.0000,2.2121,0.0045
2019-09-16,0.0394,0.1562,0.1058,0.0291,0.0261,0.0310,0.0000,-1.0114,0.0422
2019-09-17,0.0555,-0.0698,-0.0320,0.0224,0.1568,0.0191,0.0000,44.8274,0.0601
2019-09-18,0.0066,0.0395,0.0269,0.0188,0.0754,-0.0268,0.0000,-2.4029,0.0069
2019-09-19,0.0473,-0.0229,-0.0341,-0.0325,0.0489,0.0220,0.0000,-1.3143,0.0514
2019-09-20,-0.0193,0.0356,0.0498,0.0197,-0.0417,-0.0512,0.0000,-1.3773,-0.0197
2019-09-21,-0.0091,-0.1676,-0.2164,0.0240,-0.1887,-0.0071,0.0000,-4.6232,-0.0078
2019-09-22,-0.0198,-0.0342,-0.0130,-0.0227,-0.1096,0.0088,0.0000,-0.7513,-0.0206
2019-09-23,-0.0431,0.1090,0.0494,0.0259,0.2257,0.0407,0.0000,13.1044,-0.0466
2019-09-24,-0.1528,0.1097,0.1801,-0.0408,0.1477,0.4625,0.0000,-1.7045,-0.1629
2019-09-25,0.0088,-0.0449,-0.0599,0.0239,0.1902,-0.0009,0.0000,-1.2197,0.0084
2019-09-26,-0.0171,-0.0295,-0.0498,0.0159,-0.2804,0.0023,0.0000,1.7222,-0.0207
